Date, Open_FBMKLCI, High_FBMKLCI, Low_FBMKLCI, Close_FBMKLCI
02/26/18,1860.08,1860.08,1860.08,1860.08
02/23/18,1861.5,1861.5,1861.5,1861.5
02/22/18,1855.07,1855.07,1855.07,1855.07
02/21/18,1858.17,1858.17,1858.17,1858.17
02/20/18,1855.99,1855.99,1855.99,1855.99
02/19/18,1857.32,1857.32,1857.32,1857.32
02/16/18,1838.28,1838.28,1838.28,1838.28
02/15/18,1838.28,1838.28,1838.28,1838.28
02/14/18,1834.93,1834.93,1834.93,1834.93
02/13/18,1833.02,1833.02,1833.02,1833.02
2/12/2018,1830.17,1830.17,1830.17,1830.17
2/9/2018,1819.82,1819.82,1819.82,1819.82
2/8/2018,1839.44,1839.44,1839.44,1839.44
2/7/2018,1836.68,1836.68,1836.68,1836.68
2/6/2018,1812.45,1812.45,1812.45,1812.45
2/5/2018,1853.07,1853.07,1853.07,1853.07
2/2/2018,1870.48,1870.48,1870.48,1870.48
2/1/2018,1868.58,1868.58,1868.58,1868.58
01/31/18,1868.58,1868.58,1868.58,1868.58
01/30/18,1868.58,1868.58,1868.58,1868.58
01/29/18,1870.52,1870.52,1870.52,1870.52
01/26/18,1853.92,1853.92,1853.92,1853.92
01/25/18,1845.86,1845.86,1845.86,1845.86
01/24/18,1837.04,1837.04,1837.04,1837.04
01/23/18,1838.04,1838.04,1838.04,1838.04
01/22/18,1833.15,1833.15,1833.15,1833.15
01/19/18,1828.83,1828.83,1828.83,1828.83
01/18/18,1821.6,1821.6,1821.6,1821.6
01/17/18,1828.63,1828.63,1828.63,1828.63
01/16/18,1826.03,1826.03,1826.03,1826.03
01/15/18,1825.91,1825.91,1825.91,1825.91
1/12/2018,1822.67,1822.67,1822.67,1822.67
1/11/2018,1816.88,1816.88,1816.88,1816.88
1/10/2018,1822.92,1822.92,1822.92,1822.92
1/9/2018,1826.95,1826.95,1826.95,1826.95
1/8/2018,1832.15,1832.15,1832.15,1832.15
1/5/2018,1817.97,1817.97,1817.97,1817.97
1/4/2018,1803.45,1803.45,1803.45,1803.45
1/3/2018,1792.79,1792.79,1792.79,1792.79
1/2/2018,1782.7,1782.7,1782.7,1782.7
12/29/17,1796.81,1796.81,1796.81,1796.81
12/28/17,1779.1,1779.1,1779.1,1779.1
12/27/17,1771.76,1771.76,1771.76,1771.76
12/26/17,1759.99,1759.99,1759.99,1759.99
12/22/17,1760.24,1760.24,1760.24,1760.24
12/21/17,1751.21,1751.21,1751.21,1751.21
12/20/17,1746.63,1746.63,1746.63,1746.63
12/19/17,1736.95,1736.95,1736.95,1736.95
12/18/17,1751.64,1751.64,1751.64,1751.64
12/15/17,1753.07,1753.07,1753.07,1753.07
12/14/17,1759,1759,1759,1759
12/13/17,1737.66,1737.66,1737.66,1737.66
12/12/2017,1729.57,1729.57,1729.57,1729.57
12/11/2017,1719.47,1719.47,1719.47,1719.47
12/8/2017,1721.25,1721.25,1721.25,1721.25
12/7/2017,1719.05,1719.05,1719.05,1719.05
12/6/2017,1718.33,1718.33,1718.33,1718.33
12/5/2017,1724.84,1724.84,1724.84,1724.84
12/4/2017,1713.13,1713.13,1713.13,1713.13
12/1/2017,1717.86,1717.86,1717.86,1717.86
11/30/17,1717.86,1717.86,1717.86,1717.86
11/29/17,1720.38,1720.38,1720.38,1720.38
11/28/17,1714.42,1714.42,1714.42,1714.42
11/27/17,1719.86,1719.86,1719.86,1719.86
11/24/17,1717.23,1717.23,1717.23,1717.23
11/23/17,1721.27,1721.27,1721.27,1721.27
11/22/17,1723.54,1723.54,1723.54,1723.54
11/21/17,1720.68,1720.68,1720.68,1720.68
11/20/17,1718.36,1718.36,1718.36,1718.36
11/17/17,1721.66,1721.66,1721.66,1721.66
11/16/17,1718.11,1718.11,1718.11,1718.11
11/15/17,1722.99,1722.99,1722.99,1722.99
11/14/17,1733.61,1733.61,1733.61,1733.61
11/13/17,1737.49,1737.49,1737.49,1737.49
11/10/2017,1742.28,1742.28,1742.28,1742.28
11/9/2017,1746.81,1746.81,1746.81,1746.81
11/8/2017,1744.2,1744.2,1744.2,1744.2
11/7/2017,1750.94,1750.94,1750.94,1750.94
11/6/2017,1742.29,1742.29,1742.29,1742.29
11/3/2017,1740.93,1740.93,1740.93,1740.93
11/2/2017,1741.05,1741.05,1741.05,1741.05
11/1/2017,1743.93,1743.93,1743.93,1743.93
10/31/17,1747.92,1747.92,1747.92,1747.92
10/30/17,1748.35,1748.35,1748.35,1748.35
10/27/17,1746.13,1746.13,1746.13,1746.13
10/26/17,1736.8,1736.8,1736.8,1736.8
10/25/17,1739.05,1739.05,1739.05,1739.05
10/24/17,1736.14,1736.14,1736.14,1736.14
10/23/17,1741.47,1741.47,1741.47,1741.47
10/20/17,1740.65,1740.65,1740.65,1740.65
10/19/17,1743.99,1743.99,1743.99,1743.99
10/18/17,1748.99,1748.99,1748.99,1748.99
10/17/17,1748.99,1748.99,1748.99,1748.99
10/16/17,1754.37,1754.37,1754.37,1754.37
10/13/17,1755.32,1755.32,1755.32,1755.32
10/12/2017,1754,1754,1754,1754
10/11/2017,1757.21,1757.21,1757.21,1757.21
10/10/2017,1761.13,1761.13,1761.13,1761.13
10/9/2017,1764.03,1764.03,1764.03,1764.03
10/6/2017,1764,1764,1764,1764
10/5/2017,1759.09,1759.09,1759.09,1759.09
10/4/2017,1761.84,1761.84,1761.84,1761.84
10/3/2017,1759.67,1759.67,1759.67,1759.67
10/2/2017,1754.78,1754.78,1754.78,1754.78
09/29/17,1755.58,1755.58,1755.58,1755.58
09/28/17,1758.06,1758.06,1758.06,1758.06
09/27/17,1764.24,1764.24,1764.24,1764.24
09/26/17,1765.59,1765.59,1765.59,1765.59
09/25/17,1769.14,1769.14,1769.14,1769.14
09/22/17,1771.04,1771.04,1771.04,1771.04
09/21/17,1771.04,1771.04,1771.04,1771.04
09/20/17,1773.58,1773.58,1773.58,1773.58
09/19/17,1776.66,1776.66,1776.66,1776.66
09/18/17,1783.66,1783.66,1783.66,1783.66
09/15/17,1786.33,1786.33,1786.33,1786.33
09/14/17,1781.37,1781.37,1781.37,1781.37
09/13/17,1786.07,1786.07,1786.07,1786.07
9/12/2017,1789.86,1789.86,1789.86,1789.86
9/11/2017,1782.74,1782.74,1782.74,1782.74
9/8/2017,1779.9,1779.9,1779.9,1779.9
9/7/2017,1782.98,1782.98,1782.98,1782.98
9/6/2017,1772.48,1772.48,1772.48,1772.48
9/5/2017,1769.63,1769.63,1769.63,1769.63
9/1/2017,1773.16,1773.16,1773.16,1773.16
08/31/17,1773.16,1773.16,1773.16,1773.16
08/30/17,1773.16,1773.16,1773.16,1773.16
08/29/17,1761.14,1761.14,1761.14,1761.14
08/28/17,1769.49,1769.49,1769.49,1769.49
08/25/17,1769.17,1769.17,1769.17,1769.17
08/24/17,1775.5,1775.5,1775.5,1775.5
08/23/17,1772.94,1772.94,1772.94,1772.94
08/22/17,1774.22,1774.22,1774.22,1774.22
08/21/17,1771.62,1771.62,1771.62,1771.62
08/18/17,1776.22,1776.22,1776.22,1776.22
08/17/17,1776.31,1776.31,1776.31,1776.31
08/16/17,1773.75,1773.75,1773.75,1773.75
08/15/17,1772.39,1772.39,1772.39,1772.39
08/14/17,1771.08,1771.08,1771.08,1771.08
8/11/2017,1766.96,1766.96,1766.96,1766.96
8/10/2017,1777.77,1777.77,1777.77,1777.77
8/9/2017,1777.94,1777.94,1777.94,1777.94
8/8/2017,1781.65,1781.65,1781.65,1781.65
8/7/2017,1777.91,1777.91,1777.91,1777.91
8/4/2017,1774.53,1774.53,1774.53,1774.53
8/3/2017,1771.9,1771.9,1771.9,1771.9
8/2/2017,1770.61,1770.61,1770.61,1770.61
8/1/2017,1765.13,1765.13,1765.13,1765.13
07/31/17,1760.03,1760.03,1760.03,1760.03
07/28/17,1767.08,1767.08,1767.08,1767.08
07/27/17,1770.07,1770.07,1770.07,1770.07
07/26/17,1766,1766,1766,1766
07/25/17,1763.34,1763.34,1763.34,1763.34
07/24/17,1761.99,1761.99,1761.99,1761.99
07/21/17,1759.16,1759.16,1759.16,1759.16
07/20/17,1755.63,1755.63,1755.63,1755.63
07/19/17,1757.27,1757.27,1757.27,1757.27
07/18/17,1754.92,1754.92,1754.92,1754.92
07/17/17,1755.19,1755.19,1755.19,1755.19
07/14/17,1755,1755,1755,1755
07/13/17,1753.78,1753.78,1753.78,1753.78
7/12/2017,1757.24,1757.24,1757.24,1757.24
7/11/2017,1755.03,1755.03,1755.03,1755.03
7/10/2017,1757.13,1757.13,1757.13,1757.13
7/7/2017,1759.93,1759.93,1759.93,1759.93
7/6/2017,1770.53,1770.53,1770.53,1770.53
7/5/2017,1768.16,1768.16,1768.16,1768.16
7/4/2017,1762.08,1762.08,1762.08,1762.08
7/3/2017,1768.67,1768.67,1768.67,1768.67
06/30/17,1763.67,1763.67,1763.67,1763.67
06/29/17,1771.36,1771.36,1771.36,1771.36
06/28/17,1771.23,1771.23,1771.23,1771.23
06/27/17,1779.45,1779.45,1779.45,1779.45
06/26/17,1779.45,1779.45,1779.45,1779.45
06/23/17,1779.45,1779.45,1779.45,1779.45
06/22/17,1777.43,1777.43,1777.43,1777.43
06/21/17,1775.57,1775.57,1775.57,1775.57
06/20/17,1780.71,1780.71,1780.71,1780.71
06/19/17,1788.9,1788.9,1788.9,1788.9
06/16/17,1791.31,1791.31,1791.31,1791.31
06/15/17,1790.01,1790.01,1790.01,1790.01
06/14/17,1792.35,1792.35,1792.35,1792.35
06/13/17,1784.44,1784.44,1784.44,1784.44
6/12/2017,1788.89,1788.89,1788.89,1788.89
6/9/2017,1788.89,1788.89,1788.89,1788.89
6/8/2017,1785.57,1785.57,1785.57,1785.57
6/7/2017,1785.92,1785.92,1785.92,1785.92
6/6/2017,1791.01,1791.01,1791.01,1791.01
6/5/2017,1787.95,1787.95,1787.95,1787.95
6/2/2017,1776.95,1776.95,1776.95,1776.95
6/1/2017,1763.11,1763.11,1763.11,1763.11
05/31/17,1765.87,1765.87,1765.87,1765.87
05/30/17,1765.34,1765.34,1765.34,1765.34
05/29/17,1764.89,1764.89,1764.89,1764.89
05/26/17,1772.3,1772.3,1772.3,1772.3
05/25/17,1773.96,1773.96,1773.96,1773.96
05/24/17,1771.01,1771.01,1771.01,1771.01
05/23/17,1767.17,1767.17,1767.17,1767.17
05/22/17,1774.95,1774.95,1774.95,1774.95
05/19/17,1768.28,1768.28,1768.28,1768.28
05/18/17,1767.17,1767.17,1767.17,1767.17
05/17/17,1775.65,1775.65,1775.65,1775.65
05/16/17,1778.15,1778.15,1778.15,1778.15
05/15/17,1778.65,1778.65,1778.65,1778.65
5/12/2017,1775.87,1775.87,1775.87,1775.87
5/11/2017,1775.39,1775.39,1775.39,1775.39
5/10/2017,1766.56,1766.56,1766.56,1766.56
5/9/2017,1766.56,1766.56,1766.56,1766.56
5/8/2017,1768.15,1768.15,1768.15,1768.15
5/5/2017,1762.74,1762.74,1762.74,1762.74
5/4/2017,1758.67,1758.67,1758.67,1758.67
5/3/2017,1772.51,1772.51,1772.51,1772.51
5/2/2017,1778.47,1778.47,1778.47,1778.47
5/1/2017,1768.06,1768.06,1768.06,1768.06
04/28/17,1768.06,1768.06,1768.06,1768.06
04/27/17,1767.92,1767.92,1767.92,1767.92
04/26/17,1768.92,1768.92,1768.92,1768.92
04/25/17,1765.8,1765.8,1765.8,1765.8
04/24/17,1756.05,1756.05,1756.05,1756.05
04/21/17,1756.05,1756.05,1756.05,1756.05
04/20/17,1741.61,1741.61,1741.61,1741.61
04/19/17,1738.95,1738.95,1738.95,1738.95
04/18/17,1740.6,1740.6,1740.6,1740.6
04/17/17,1733.93,1733.93,1733.93,1733.93
04/14/17,1730.99,1730.99,1730.99,1730.99
04/13/17,1738.18,1738.18,1738.18,1738.18
4/12/2017,1744.08,1744.08,1744.08,1744.08
4/11/2017,1735.84,1735.84,1735.84,1735.84
4/10/2017,1739.52,1739.52,1739.52,1739.52
4/7/2017,1741.72,1741.72,1741.72,1741.72
4/6/2017,1739.56,1739.56,1739.56,1739.56
4/5/2017,1744.67,1744.67,1744.67,1744.67
4/4/2017,1747.19,1747.19,1747.19,1747.19
4/3/2017,1745.49,1745.49,1745.49,1745.49
03/31/17,1740.09,1740.09,1740.09,1740.09
03/30/17,1749.25,1749.25,1749.25,1749.25
03/29/17,1750.41,1750.41,1750.41,1750.41
03/28/17,1754.42,1754.42,1754.42,1754.42
03/27/17,1744.95,1744.95,1744.95,1744.95
03/24/17,1745.75,1745.75,1745.75,1745.75
03/23/17,1747,1747,1747,1747
03/22/17,1748.3,1748.3,1748.3,1748.3
03/21/17,1754.67,1754.67,1754.67,1754.67
03/20/17,1749.41,1749.41,1749.41,1749.41
03/17/17,1745.2,1745.2,1745.2,1745.2
03/16/17,1737.14,1737.14,1737.14,1737.14
03/15/17,1717.36,1717.36,1717.36,1717.36
03/14/17,1722.47,1722.47,1722.47,1722.47
03/13/17,1721.92,1721.92,1721.92,1721.92
3/10/2017,1717.58,1717.58,1717.58,1717.58
3/9/2017,1717.42,1717.42,1717.42,1717.42
3/8/2017,1725.54,1725.54,1725.54,1725.54
3/7/2017,1728.66,1728.66,1728.66,1728.66
3/6/2017,1727.36,1727.36,1727.36,1727.36
3/3/2017,1708.38,1708.38,1708.38,1708.38
3/2/2017,1715.67,1715.67,1715.67,1715.67
3/1/2017,1697.69,1697.69,1697.69,1697.69
02/28/17,1693.77,1693.77,1693.77,1693.77
02/27/17,1693.84,1693.84,1693.84,1693.84
02/24/17,1698.35,1698.35,1698.35,1698.35
02/23/17,1704.48,1704.48,1704.48,1704.48
02/22/17,1708.08,1708.08,1708.08,1708.08
02/21/17,1706.55,1706.55,1706.55,1706.55
02/20/17,1712.58,1712.58,1712.58,1712.58
02/17/17,1707.68,1707.68,1707.68,1707.68
02/16/17,1707.59,1707.59,1707.59,1707.59
02/15/17,1709.79,1709.79,1709.79,1709.79
02/14/17,1708.9,1708.9,1708.9,1708.9
02/13/17,1710.24,1710.24,1710.24,1710.24
2/10/2017,1698.94,1698.94,1698.94,1698.94
2/9/2017,1688.5,1688.5,1688.5,1688.5
2/8/2017,1688.5,1688.5,1688.5,1688.5
2/7/2017,1688.84,1688.84,1688.84,1688.84
2/6/2017,1691.24,1691.24,1691.24,1691.24
2/3/2017,1685.01,1685.01,1685.01,1685.01
2/2/2017,1673.48,1673.48,1673.48,1673.48
2/1/2017,1671.54,1671.54,1671.54,1671.54
01/31/17,1671.54,1671.54,1671.54,1671.54
01/30/17,1686.36,1686.36,1686.36,1686.36
01/27/17,1686.36,1686.36,1686.36,1686.36
01/26/17,1692.22,1692.22,1692.22,1692.22
01/25/17,1683.93,1683.93,1683.93,1683.93
01/24/17,1680.69,1680.69,1680.69,1680.69
01/23/17,1671.31,1671.31,1671.31,1671.31
01/20/17,1664.89,1664.89,1664.89,1664.89
01/19/17,1666.51,1666.51,1666.51,1666.51
01/18/17,1665.02,1665.02,1665.02,1665.02
01/17/17,1663.03,1663.03,1663.03,1663.03
01/16/17,1658.84,1658.84,1658.84,1658.84
01/13/17,1672.5,1672.5,1672.5,1672.5
1/12/2017,1677.76,1677.76,1677.76,1677.76
1/11/2017,1675.21,1675.21,1675.21,1675.21
1/10/2017,1672.05,1672.05,1672.05,1672.05
1/9/2017,1667.9,1667.9,1667.9,1667.9
1/6/2017,1675.49,1675.49,1675.49,1675.49
1/5/2017,1659.82,1659.82,1659.82,1659.82
1/4/2017,1647.47,1647.47,1647.47,1647.47
1/3/2017,1635.53,1635.53,1635.53,1635.53
12/30/16,1641.73,1641.73,1641.73,1641.73
12/29/16,1637.93,1637.93,1637.93,1637.93
12/28/16,1630.3,1630.3,1630.3,1630.3
12/27/16,1619.68,1619.68,1619.68,1619.68
12/23/16,1617.15,1617.15,1617.15,1617.15
12/22/16,1623.2,1623.2,1623.2,1623.2
12/21/16,1629.59,1629.59,1629.59,1629.59
12/20/16,1634.52,1634.52,1634.52,1634.52
12/19/16,1634.3,1634.3,1634.3,1634.3
12/16/16,1637.79,1637.79,1637.79,1637.79
12/15/16,1636.99,1636.99,1636.99,1636.99
12/14/16,1643.29,1643.29,1643.29,1643.29
12/13/16,1645.28,1645.28,1645.28,1645.28
12/12/2016,1641.42,1641.42,1641.42,1641.42
12/9/2016,1641.42,1641.42,1641.42,1641.42
12/8/2016,1643.75,1643.75,1643.75,1643.75
12/7/2016,1632.47,1632.47,1632.47,1632.47
12/6/2016,1629.73,1629.73,1629.73,1629.73
12/5/2016,1624.97,1624.97,1624.97,1624.97
12/2/2016,1628.96,1628.96,1628.96,1628.96
12/1/2016,1626.44,1626.44,1626.44,1626.44
11/30/16,1619.12,1619.12,1619.12,1619.12
11/29/16,1626.93,1626.93,1626.93,1626.93
11/28/16,1628.66,1628.66,1628.66,1628.66
11/25/16,1627.26,1627.26,1627.26,1627.26
11/24/16,1624.21,1624.21,1624.21,1624.21
11/23/16,1630.38,1630.38,1630.38,1630.38
11/22/16,1629.32,1629.32,1629.32,1629.32
11/21/16,1627.28,1627.28,1627.28,1627.28
11/18/16,1623.8,1623.8,1623.8,1623.8
11/17/16,1626.77,1626.77,1626.77,1626.77
11/16/16,1627.63,1627.63,1627.63,1627.63
11/15/16,1630.56,1630.56,1630.56,1630.56
11/14/16,1616.64,1616.64,1616.64,1616.64
11/11/2016,1634.19,1634.19,1634.19,1634.19
11/10/2016,1652.74,1652.74,1652.74,1652.74
11/9/2016,1647.62,1647.62,1647.62,1647.62
11/8/2016,1663.82,1663.82,1663.82,1663.82
11/7/2016,1650.59,1650.59,1650.59,1650.59
11/4/2016,1648.24,1648.24,1648.24,1648.24
11/3/2016,1648.08,1648.08,1648.08,1648.08
11/2/2016,1659.6,1659.6,1659.6,1659.6
11/1/2016,1670.93,1670.93,1670.93,1670.93
10/31/16,1672.46,1672.46,1672.46,1672.46
10/28/16,1670.27,1670.27,1670.27,1670.27
10/27/16,1669.03,1669.03,1669.03,1669.03
10/26/16,1673.92,1673.92,1673.92,1673.92
10/25/16,1677.43,1677.43,1677.43,1677.43
10/24/16,1677.76,1677.76,1677.76,1677.76
10/21/16,1669.98,1669.98,1669.98,1669.98
10/20/16,1667.18,1667.18,1667.18,1667.18
10/19/16,1668.27,1668.27,1668.27,1668.27
10/18/16,1667.57,1667.57,1667.57,1667.57
10/17/16,1653.71,1653.71,1653.71,1653.71
10/14/16,1658.97,1658.97,1658.97,1658.97
10/13/16,1665.02,1665.02,1665.02,1665.02
10/12/2016,1667.03,1667.03,1667.03,1667.03
10/11/2016,1668.72,1668.72,1668.72,1668.72
10/10/2016,1665.32,1665.32,1665.32,1665.32
10/7/2016,1665.38,1665.38,1665.38,1665.38
10/6/2016,1666.73,1666.73,1666.73,1666.73
10/5/2016,1662.92,1662.92,1662.92,1662.92
10/4/2016,1661.25,1661.25,1661.25,1661.25
10/3/2016,1652.55,1652.55,1652.55,1652.55
09/30/16,1652.55,1652.55,1652.55,1652.55
09/29/16,1669.64,1669.64,1669.64,1669.64
09/28/16,1664.96,1664.96,1664.96,1664.96
09/27/16,1664.72,1664.72,1664.72,1664.72
09/26/16,1669.5,1669.5,1669.5,1669.5
09/23/16,1670.99,1670.99,1670.99,1670.99
09/22/16,1669.66,1669.66,1669.66,1669.66
09/21/16,1658.73,1658.73,1658.73,1658.73
09/20/16,1655.78,1655.78,1655.78,1655.78
09/19/16,1651.71,1651.71,1651.71,1651.71
09/16/16,1652.99,1652.99,1652.99,1652.99
09/15/16,1652.99,1652.99,1652.99,1652.99
09/14/16,1661.39,1661.39,1661.39,1661.39
09/13/16,1677.18,1677.18,1677.18,1677.18
9/12/2016,1686.44,1686.44,1686.44,1686.44
9/9/2016,1686.44,1686.44,1686.44,1686.44
9/8/2016,1691.38,1691.38,1691.38,1691.38
9/7/2016,1689.57,1689.57,1689.57,1689.57
9/6/2016,1689.92,1689.92,1689.92,1689.92
9/5/2016,1678.08,1678.08,1678.08,1678.08
9/2/2016,1671.79,1671.79,1671.79,1671.79
9/1/2016,1670.55,1670.55,1670.55,1670.55
08/31/16,1678.06,1678.06,1678.06,1678.06
08/30/16,1678.06,1678.06,1678.06,1678.06
08/29/16,1681.6,1681.6,1681.6,1681.6
08/26/16,1683.09,1683.09,1683.09,1683.09
08/25/16,1680.3,1680.3,1680.3,1680.3
08/24/16,1682.06,1682.06,1682.06,1682.06
08/23/16,1683.07,1683.07,1683.07,1683.07
08/22/16,1691.07,1691.07,1691.07,1691.07
08/19/16,1687.68,1687.68,1687.68,1687.68
08/18/16,1694.87,1694.87,1694.87,1694.87
08/17/16,1694.32,1694.32,1694.32,1694.32
08/16/16,1699.89,1699.89,1699.89,1699.89
08/15/16,1690.33,1690.33,1690.33,1690.33
8/12/2016,1684.15,1684.15,1684.15,1684.15
8/11/2016,1678.8,1678.8,1678.8,1678.8
8/10/2016,1673.03,1673.03,1673.03,1673.03
8/9/2016,1671.71,1671.71,1671.71,1671.71
8/8/2016,1672.68,1672.68,1672.68,1672.68
8/5/2016,1664.04,1664.04,1664.04,1664.04
8/4/2016,1655.29,1655.29,1655.29,1655.29
8/3/2016,1648.5,1648.5,1648.5,1648.5
8/2/2016,1660.23,1660.23,1660.23,1660.23
8/1/2016,1665.23,1665.23,1665.23,1665.23
07/29/16,1653.26,1653.26,1653.26,1653.26
07/28/16,1658.5,1658.5,1658.5,1658.5
07/27/16,1663.56,1663.56,1663.56,1663.56
07/26/16,1661.42,1661.42,1661.42,1661.42
07/25/16,1668.26,1668.26,1668.26,1668.26
07/22/16,1657.42,1657.42,1657.42,1657.42
07/21/16,1657.54,1657.54,1657.54,1657.54
07/20/16,1669.61,1669.61,1669.61,1669.61
07/19/16,1670.55,1670.55,1670.55,1670.55
07/18/16,1670.84,1670.84,1670.84,1670.84
07/15/16,1668.4,1668.4,1668.4,1668.4
07/14/16,1654.78,1654.78,1654.78,1654.78
07/13/16,1660.39,1660.39,1660.39,1660.39
7/12/2016,1653.97,1653.97,1653.97,1653.97
7/11/2016,1653.87,1653.87,1653.87,1653.87
7/8/2016,1644.54,1644.54,1644.54,1644.54
7/7/2016,1650.71,1650.71,1650.71,1650.71
7/6/2016,1650.71,1650.71,1650.71,1650.71
7/5/2016,1650.71,1650.71,1650.71,1650.71
7/4/2016,1654.84,1654.84,1654.84,1654.84
7/1/2016,1646.22,1646.22,1646.22,1646.22
06/30/16,1654.08,1654.08,1654.08,1654.08
06/29/16,1642.21,1642.21,1642.21,1642.21
06/28/16,1634.04,1634.04,1634.04,1634.04
06/27/16,1629.52,1629.52,1629.52,1629.52
06/24/16,1634.05,1634.05,1634.05,1634.05
06/23/16,1639.98,1639.98,1639.98,1639.98
06/22/16,1637.69,1637.69,1637.69,1637.69
06/21/16,1637.69,1637.69,1637.69,1637.69
06/20/16,1634.23,1634.23,1634.23,1634.23
06/17/16,1624.18,1624.18,1624.18,1624.18
06/16/16,1614.9,1614.9,1614.9,1614.9
06/15/16,1627.96,1627.96,1627.96,1627.96
06/14/16,1626.11,1626.11,1626.11,1626.11
06/13/16,1629.77,1629.77,1629.77,1629.77
6/10/2016,1641.22,1641.22,1641.22,1641.22
6/9/2016,1650.51,1650.51,1650.51,1650.51
6/8/2016,1657.85,1657.85,1657.85,1657.85
6/7/2016,1660.62,1660.62,1660.62,1660.62
6/6/2016,1648.99,1648.99,1648.99,1648.99
6/3/2016,1636.46,1636.46,1636.46,1636.46
6/2/2016,1630.53,1630.53,1630.53,1630.53
6/1/2016,1626.5,1626.5,1626.5,1626.5
05/31/16,1626,1626,1626,1626
05/30/16,1629.87,1629.87,1629.87,1629.87
05/27/16,1637.19,1637.19,1637.19,1637.19
05/26/16,1631.09,1631.09,1631.09,1631.09
05/25/16,1630.96,1630.96,1630.96,1630.96
05/24/16,1625.84,1625.84,1625.84,1625.84
05/23/16,1634.89,1634.89,1634.89,1634.89
05/20/16,1628.79,1628.79,1628.79,1628.79
05/19/16,1633.76,1633.76,1633.76,1633.76
05/18/16,1635.72,1635.72,1635.72,1635.72
05/17/16,1633.39,1633.39,1633.39,1633.39
05/16/16,1621.21,1621.21,1621.21,1621.21
05/13/16,1628.26,1628.26,1628.26,1628.26
5/12/2016,1648.98,1648.98,1648.98,1648.98
5/11/2016,1644.58,1644.58,1644.58,1644.58
5/10/2016,1635.84,1635.84,1635.84,1635.84
5/9/2016,1632.19,1632.19,1632.19,1632.19
5/6/2016,1649.36,1649.36,1649.36,1649.36
5/5/2016,1645.09,1645.09,1645.09,1645.09
5/4/2016,1657.58,1657.58,1657.58,1657.58
5/3/2016,1651.44,1651.44,1651.44,1651.44
5/2/2016,1672.72,1672.72,1672.72,1672.72
04/29/16,1672.72,1672.72,1672.72,1672.72
04/28/16,1674.76,1674.76,1674.76,1674.76
04/27/16,1692.34,1692.34,1692.34,1692.34
04/26/16,1692.5,1692.5,1692.5,1692.5
04/25/16,1714.51,1714.51,1714.51,1714.51
04/22/16,1717.96,1717.96,1717.96,1717.96
04/21/16,1721.47,1721.47,1721.47,1721.47
04/20/16,1708.91,1708.91,1708.91,1708.91
04/19/16,1711.15,1711.15,1711.15,1711.15
04/18/16,1717.68,1717.68,1717.68,1717.68
04/15/16,1727.99,1727.99,1727.99,1727.99
04/14/16,1723.78,1723.78,1723.78,1723.78
04/13/16,1723.11,1723.11,1723.11,1723.11
4/12/2016,1715,1715,1715,1715
4/11/2016,1715.28,1715.28,1715.28,1715.28
4/8/2016,1718.4,1718.4,1718.4,1718.4
4/7/2016,1724.29,1724.29,1724.29,1724.29
4/6/2016,1717.01,1717.01,1717.01,1717.01
4/5/2016,1718.08,1718.08,1718.08,1718.08
4/4/2016,1725.24,1725.24,1725.24,1725.24
4/1/2016,1710.55,1710.55,1710.55,1710.55
03/31/16,1717.58,1717.58,1717.58,1717.58
03/30/16,1717.82,1717.82,1717.82,1717.82
03/29/16,1715.04,1715.04,1715.04,1715.04
03/28/16,1702.41,1702.41,1702.41,1702.41
03/25/16,1703.79,1703.79,1703.79,1703.79
03/24/16,1715.53,1715.53,1715.53,1715.53
03/23/16,1724.55,1724.55,1724.55,1724.55
03/22/16,1724.75,1724.75,1724.75,1724.75
03/21/16,1718.36,1718.36,1718.36,1718.36
03/18/16,1716.34,1716.34,1716.34,1716.34
03/17/16,1703.19,1703.19,1703.19,1703.19
03/16/16,1693.43,1693.43,1693.43,1693.43
03/15/16,1690.92,1690.92,1690.92,1690.92
03/14/16,1700.31,1700.31,1700.31,1700.31
3/11/2016,1696.54,1696.54,1696.54,1696.54
3/10/2016,1690.91,1690.91,1690.91,1690.91
3/9/2016,1686.35,1686.35,1686.35,1686.35
3/8/2016,1687.86,1687.86,1687.86,1687.86
3/7/2016,1697.93,1697.93,1697.93,1697.93
3/4/2016,1692.49,1692.49,1692.49,1692.49
3/3/2016,1688.2,1688.2,1688.2,1688.2
3/2/2016,1691.03,1691.03,1691.03,1691.03
3/1/2016,1670.82,1670.82,1670.82,1670.82
02/29/16,1654.75,1654.75,1654.75,1654.75
02/26/16,1663.44,1663.44,1663.44,1663.44
02/25/16,1658.16,1658.16,1658.16,1658.16
02/24/16,1664.17,1664.17,1664.17,1664.17
02/23/16,1677.28,1677.28,1677.28,1677.28
02/22/16,1674.59,1674.59,1674.59,1674.59
02/19/16,1674.88,1674.88,1674.88,1674.88
02/18/16,1680.02,1680.02,1680.02,1680.02
02/17/16,1664.32,1664.32,1664.32,1664.32
02/16/16,1664.99,1664.99,1664.99,1664.99
02/15/16,1649.96,1649.96,1649.96,1649.96
2/12/2016,1643.74,1643.74,1643.74,1643.74
2/11/2016,1643.95,1643.95,1643.95,1643.95
2/10/2016,1644.41,1644.41,1644.41,1644.41
2/9/2016,1662.46,1662.46,1662.46,1662.46
2/8/2016,1662.46,1662.46,1662.46,1662.46
